tweet,keyword,date,user,source,tweet_id,url
@CNNPolitics Trump is praying that Sanders wins there is so much communist dirty on him from the pass Republicans would win bigly,sanders,2020-02-16 15:48:45,kennydob,Twitter for iPad,1229070115183874048,https://twitter.com/statuses/1229070115183874048
This. “The real problem isn’t that Bernie Sanders might lose. The problem is that he might win.”,sanders,2020-02-16 15:48:45,caragsdale,Twitter for iPhone,1229070115725025281,https://twitter.com/statuses/1229070115725025281
"@politico BIDEN CONSERVATIVE.  AS SENATOR VOTED AGAINST BLACKS, CIVIL RIGHTS, SOCIAL SECURITY, MEDICARE, CLARENCE THOMAS, ANITA HILL, AND THE BLIND.  ALL OF CAREER ACCUSED OF SEXUAL ASSAULT OF WOMEN AND LITTLE GIRLS, NOT PUNISHED, POWER, RICH, AND WHITE.  LIAR.",biden,2020-02-16 15:48:45,GloriaAbercrom3,Twitter Web App,1229070117385969665,https://twitter.com/statuses/1229070117385969665
"@ggreenwald That is one of the best, at least recently, remarks you have made.

Honestly, I was starting to think that you had blinders on regarding Sanders.  As we all do, with something or other.",sanders,2020-02-16 15:48:45,DcQuine,Twitter Web App,1229070117717381122,https://twitter.com/statuses/1229070117717381122
"@MattWalshBlog She is all ours Nation, the pride of Massachusetts. We also have Elizabeth Warren and Ed ""empty suit"" Markey.... Jealous?",warren,2020-02-16 15:48:45,roadwrecker1,Twitter for Android,1229070118354870274,https://twitter.com/statuses/1229070118354870274
"Bernie Sanders said in Nevada on Saturday that his Democratic presidential rival Mike Bloomberg has little chance, despite “all his money,” of defeating Donald Trump in the upcoming election.  via @HuffPostPol","sanders, bloomberg",2020-02-16 15:48:46,realFireblazes,Twitter Web Client,1229070119458000896,https://twitter.com/statuses/1229070119458000896
donating money to bloombergs campaign is like buying amazon gifts w/out prime & shipping them to bezos,bloomberg,2020-02-16 15:48:46,mactaggartjewel,Twitter Web App,1229070120535969792,https://twitter.com/statuses/1229070120535969792
"@DonaldJTrumpJr Hey butch phony baloney Bloomberg and crooked Hillary teaming up possibly there goes our second amendment.will be eating with chopsticks.they’ll be no more knives and forks,those idiots.",bloomberg,2020-02-16 15:48:46,Mark82190251,Twitter for iPhone,1229070121269940225,https://twitter.com/statuses/1229070121269940225
"Wow, I bet @MikeBloomberg did not realize his billions couldn’t cover up his past.",bloomberg,2020-02-16 15:48:46,CZ4ever60,Twitter Web App,1229070122805088258,https://twitter.com/statuses/1229070122805088258
"1.  Great quote about Lincoln
2. Nanny Bloomberg is an  oppressive statist
3. Like you bio, and von Mises Human Action is one of the greatest books in human history BTW.",bloomberg,2020-02-16 15:48:47,hbcampbell,Twitter Web App,1229070124520558592,https://twitter.com/statuses/1229070124520558592
@shutupjaya This is b/c Klobuchar purposefully masked this part of record by not putting it out front as the crown jewel of her campaign platform. But no more hiding now. Same goes for Mayor Pete who defended stop & frisk policys himself in his city,klobuchar,2020-02-16 15:48:47,NTNabawi,Twitter for Android,1229070125107683329,https://twitter.com/statuses/1229070125107683329
"As Biden struggles, Klobuchar and Buttigieg vie for Minnesota moderates  via @phillyinquirer: #AmyForAmerica #AllTheWayWithAmyK","biden, buttigieg, klobuchar",2020-02-16 15:48:47,jimmacpam,Twitter Web Client,1229070126978347008,https://twitter.com/statuses/1229070126978347008
"Let us Stop And Frisk Bloombergs Policing Record  via @YouTube
#AMJoy",bloomberg,2020-02-16 15:48:48,rbbrasel,Twitter for iPhone,1229070128123465734,https://twitter.com/statuses/1229070128123465734
"@dick_nixon I find it to be a small mercy that Biden has not been ""forced"" into a winning position. It was clear he did not want to run when, well, he hesitated to enter the race.",biden,2020-02-16 15:48:48,Misterchief,Twitter for Android,1229070129528475650,https://twitter.com/statuses/1229070129528475650
"Sanders has the loyalty of his more violent supporters AND the MSM. They both keep him insulated from getting his hands dirty so he always looks like he is above suspicion - Bernie Sanders tops poll for his character, personal values - New York Post",sanders,2020-02-16 15:48:48,OrderChaosLife,Twitter for iPhone,1229070130627465216,https://twitter.com/statuses/1229070130627465216
Not okay #Klobuchar2020,"klobuchar, #klobuchar",2020-02-16 15:48:49,AimeeWilson,Twitter Web App,1229070131491463168,https://twitter.com/statuses/1229070131491463168
"Klikneš free medical care & education I odjednom si Bernie Sanders

My Communism Test score makes me Not Communist (22%).  via @idr_labs",sanders,2020-02-16 15:48:49,Ajtibrt,Twitter for Android,1229070131805945858,https://twitter.com/statuses/1229070131805945858
"Bernie Sanders Promises to Legalize Marijuana Federally by Executive Order, Expunge Records of Those Convicted of Pot Crimes",sanders,2020-02-16 15:48:49,Sherryb54671978,Twitter Web App,1229070132296765441,https://twitter.com/statuses/1229070132296765441
"Buttigieg’s Father Was a Marxist Professor, 2939  via @YouTube This hits the nail on the head.",buttigieg,2020-02-16 15:48:49,Longsailor1,Twitter for iPhone,1229070134054211591,https://twitter.com/statuses/1229070134054211591
"@GissiSim The more they gripe, the solider Sanders support.  They do not understand the only way to go after Sanders is on the issues, politically.  But they know people agree with him on the issues so they cannot.",sanders,2020-02-16 15:48:49,Sisco1real,Twitter Web App,1229070134213521408,https://twitter.com/statuses/1229070134213521408
@BrianKarem You were the first (still the only) one to call Huckabee-Sanders on her snarky brand of gaslighting to her face. Instant hero status achieved!,sanders,2020-02-16 15:48:50,aalleyne,Twitter for Android,1229070136608464897,https://twitter.com/statuses/1229070136608464897
Amy Klobuchar knows that the Mexican President is the President of Mexico. Almost Trumpian in her ignorance.,klobuchar,2020-02-16 15:48:50,scottjshapiro,Twitter Web App,1229070137837441027,https://twitter.com/statuses/1229070137837441027
"@thehill Some fixes for that headline:

Biden blames Bernie for Americans exercising their freedom of speech.

Biden hates the 1st Amendment. Wants to silence Americans that disagree with him.

Biden says America too free. Wants to silence dissent.

Biden: Shut up if you do not like me!",biden,2020-02-16 15:48:51,tedderukan,Twitter Web App,1229070143910764544,https://twitter.com/statuses/1229070143910764544
The fear that has gripped the Democratic Party is dangerous. If you have allowed yourself to excuse Bloombergs racism & sexism you are no longer a resister. You have been compromised. You have been defeated.,bloomberg,2020-02-16 15:48:52,RevolutionBSB,Twitter for Android,1229070144057552897,https://twitter.com/statuses/1229070144057552897
"“All this makes [@ewarren], in my eyes, not just the best candidate to undo the damage of the Trump era but the best candidate to make this country live up to its promises, potential and ideals in ways it never has before.” - Rebecca Solnit. Ditto.",warren,2020-02-16 15:48:52,daw_bird,Twitter for iPhone,1229070146427187200,https://twitter.com/statuses/1229070146427187200
Pete Buttigieg reveals that blacks experience the pain of the Trump administration more than anyone else  aahh yes. The pain of having a job and being able to support your family.,buttigieg,2020-02-16 15:48:53,ReturnsCarlos,Twitter Web App,1229070148851687424,https://twitter.com/statuses/1229070148851687424
"@CaslerNoel I’ll preface this by saying I’ll vote for the Dem candidate no matter who it is but I’d like someone to explain how Bernie will win the Electoral College  that’s all that matters when it comes down to winning or losing. 

How will Sanders get enough EC votes?

Anyone?",sanders,2020-02-16 15:48:53,LoveIsabella72,Twitter Web App,1229070151569596417,https://twitter.com/statuses/1229070151569596417
@GrahamLedger Bloomberg elected it would be worse than Obama,bloomberg,2020-02-16 15:48:53,JacquelineLelsz,Twitter for iPhone,1229070152219660290,https://twitter.com/statuses/1229070152219660290
@JRubinBlogger You mean Bloomberg??,bloomberg,2020-02-16 15:48:54,beautifulswamp,Twitter for iPhone,1229070152794165248,https://twitter.com/statuses/1229070152794165248
"the drop off from sanders and even warren to amy/pete/biden, etc is jarring. fucking clown show.","warren, biden, sanders",2020-02-16 15:48:54,greijis_vasquez,Twitter for iPhone,1229070156099399680,https://twitter.com/statuses/1229070156099399680
"This is the opposite of a good deal for anyone. A great teacher becomes an ineffective one with 40-60 students in their class. Teachers need to be able to build relationships, work one on one, and teach the whole child. This comment shows Mayor Bloomberg’s lack of understanding.",bloomberg,2020-02-16 15:48:55,JustJen_Ro,Twitter for iPad,1229070158074974208,https://twitter.com/statuses/1229070158074974208
"@theRevolution32 Sanders is like Trump. He has absolutely zero skill in building coalitions w colleagues.  

Our country does not run like that. In order to make change, you have to actually work with other people.

He would pass 0 legislation

Want change? Never Bernie",sanders,2020-02-16 15:48:55,riotwomennn,Twitter for Android,1229070158523707393,https://twitter.com/statuses/1229070158523707393
Bloomberg has put me in a weird spot where I now want Pete and Biden to stay in the race to suck votes away from him,"biden, bloomberg",2020-02-16 15:48:56,DanStory,Twitter for Android,1229070163665981440,https://twitter.com/statuses/1229070163665981440
"Once again, real life is guerrilla marketing for the Bernie Sanders campaign",sanders,2020-02-16 15:48:57,MichaelClear,Twitter Web App,1229070166123831297,https://twitter.com/statuses/1229070166123831297
@jimmy_dore Never Bloomberg,bloomberg,2020-02-16 15:48:57,BiG_GoRRiLLaNuT,Twitter for Android,1229070166895423489,https://twitter.com/statuses/1229070166895423489
"⁦@mchooyah⁩ I am now hoping for a Trump vs. Sanders election. Congress does NOTHING and all they care about is getting re-elected.  If Congress won’t set term limits on themselves, the American people will do it for them. 🇺🇸",sanders,2020-02-16 15:48:58,BryanLasater,Twitter for iPhone,1229070171081494531,https://twitter.com/statuses/1229070171081494531
Jeff Bezos would pay $9 billion a year in taxes under Sanders plan,sanders,2020-02-16 15:48:58,RichardKeppler1,Twitter for iPhone,1229070173157646343,https://twitter.com/statuses/1229070173157646343
"@WajahatAli I think Bloomberg recognizes that this may be the only way to beat him, and is laying down his wealth as a last resort to protect our dying democracy.  💯 behind him.",bloomberg,2020-02-16 15:48:59,trumpstrueself,Twitter for Android,1229070174491377664,https://twitter.com/statuses/1229070174491377664
@ggreenwald Watching Bloomberg make Berners endlessly lose their shit is worth every dollar he is paid.,bloomberg,2020-02-16 15:48:59,BluthX,Twitter for Android,1229070176445853696,https://twitter.com/statuses/1229070176445853696
Opinion | The Notorious Michael R. Bloomberg - The New York Times,bloomberg,2020-02-16 15:48:59,katalin_pota,Twitter for iPhone,1229070176852873216,https://twitter.com/statuses/1229070176852873216
The only reason Bloomberg entered the race was to stop Elizabeth Warren. She was the front runner when he entered.,"warren, bloomberg",2020-02-16 15:48:59,LukesReceipts,Twitter for Android,1229070176668262401,https://twitter.com/statuses/1229070176668262401
@RudyGiuliani Is Soros behind Bloomberg’s run?,bloomberg,2020-02-16 15:49:00,JulieMilnerEsq,Twitter for iPhone,1229070177842663427,https://twitter.com/statuses/1229070177842663427
"@WajahatAli I think Bloomberg is the line. He’s got too many issues, racism issues, anti-union issues, that would make it impossible to stomach voting for him. I’d vote blue for just about any other candidate but if the Dem is Bloomberg I’m voting 3rd party/independant. In PA.",bloomberg,2020-02-16 15:49:00,Regifloat222,Twitter for iPhone,1229070178190790657,https://twitter.com/statuses/1229070178190790657
"First Bernie Sanders has never had a real job @IIhanMN

Second you shamelessly lie every single day every day about President Trump!

Third Bernie is looking out to destroy America and turn it into Venezuela 🇻🇪 

Fourth you are a corrupt swamp creature America doesn’t like you🙄",sanders,2020-02-16 15:49:00,Jennahanks2,Twitter Web App,1229070178131922945,https://twitter.com/statuses/1229070178131922945
@spaceprole Been thinking the same. And I would add that abstention absolutely has to be coupled to immediate strategic efforts on the fronts that were major sanders policy planks. Simply not voting is a weak retreat that would be indistinguishable from normal disaffection.,sanders,2020-02-16 15:49:00,kayrosso1,Twitter for iPhone,1229070178425524225,https://twitter.com/statuses/1229070178425524225
